gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
0,0,1,0,1,1,0,29,46.92935853,1,3,1.777540913,1.773044819,0
1,1,1,0,1,12,0,34,109.7311101,12,7,1.588535512,1.400532901,0
1,1,1,1,0,12,0,28,194.6880999,11,2,2.461659887,2.392314685,0
1,1,1,0,1,1,0,25,170.7745329,1,0,3.070263856,2.556876018,1
1,0,1,0,1,1,1,27,69.98605552,1,0,0.101940271,0,1
1,1,1,0,1,12,0,28,304.9223802,12,14,1.078594331,1.022857939,0
1,1,1,1,1,12,1,32,167.515194,6,10,2.271425703,2.336690908,0
0,1,0,0,1,1,0,29,48.33151159,1,1,0.852924495,0.933715718,1
1,1,1,1,0,12,0,28,157.8220441,12,4,1.086075916,1.253318522,0
0,1,0,0,1,1,0,30,20.71140516,1,0,0.683839028,0,1
0,0,1,1,1,6,1,25,207.0797106,5,4,2.250576644,2.085150385,0
0,1,1,1,1,12,1,29,110.8372447,11,4,2.893040336,3.033558039,0
0,1,1,1,1,6,0,26,20.20220748,6,4,2.337851038,2.261127393,0
0,1,1,1,1,12,0,26,255.8966711,12,2,1.255192702,1.307742187,0
0,1,1,1,1,1,1,27,61.34716871,1,1,1.230596064,0.805638176,1
0,1,1,0,1,6,0,29,282.9571187,6,2,1.285119607,1.246694612,1
1,1,0,0,1,1,0,26,164.3197752,1,3,3.811453386,3.855104316,0
1,1,0,0,1,1,0,28,100.9494417,1,1,1.757806928,2.008081038,1
0,0,1,0,1,12,0,33,193.7102763,11,4,2.102713641,2.137364102,0
0,1,0,0,1,1,0,32,119.1567178,1,10,2.123004536,2.211259201,0
1,1,0,0,1,1,1,28,87.74023098,1,1,2.471017462,1.708861055,1
1,1,0,1,1,6,1,29,330.4190332,6,15,2.346562098,2.415777864,0
0,1,1,1,1,1,1,24,56.0417052,1,3,1.76883219,1.728904628,0
1,1,0,0,1,1,0,29,129.4926146,1,15,2.883953763,2.966495716,0
1,1,1,0,1,1,0,28,244.3119346,1,3,1.28532375,1.374669347,0
0,1,1,1,1,6,0,31,54.86981362,6,5,1.966073807,1.996754959,0
0,1,0,0,1,1,0,31,131.4962449,1,1,0.848397641,0.828388884,0
0,1,0,0,1,1,0,30,311.9150876,1,3,1.576664839,1.626643338,0
1,1,1,0,1,1,0,31,58.46380011,1,2,2.454358694,2.571469402,0
0,1,0,0,1,12,0,32,131.1146731,12,3,1.095838401,1.024504733,0
0,1,0,0,0,1,0,30,5.812304034,1,12,1.270998211,1.300189957,0
0,1,1,0,1,6,0,26,203.7317425,6,7,2.312436147,2.357453668,0
0,1,1,1,1,12,1,26,13.11846184,11,2,1.165977942,1.121726224,0
1,1,0,0,0,1,1,26,159.1069811,1,6,0.91120707,0.916872092,0
1,1,0,1,0,1,1,24,102.1250484,1,0,1.835332776,0.828505465,1
1,1,0,0,1,1,0,25,181.0379973,1,2,1.021323457,0.470777535,1
1,1,1,0,1,12,1,31,136.8422949,11,1,2.423806219,2.412105077,0
1,0,1,0,0,1,0,23,12.65900733,1,1,1.433299621,1.08763476,1
0,1,0,0,1,6,1,33,84.25148708,6,0,0,0.090098926,0
0,0,0,0,1,1,0,30,189.267159,1,0,3.367690726,3.340607806,0
0,1,1,1,1,12,1,30,161.4862161,12,6,1.647922226,1.644327056,0
0,1,0,0,1,1,0,35,191.5712425,1,3,2.092375817,2.18042247,0
0,1,0,0,1,1,1,33,213.8178607,1,3,2.481536499,2.549402324,0
0,1,0,0,1,1,0,35,187.6731548,1,11,1.376787746,1.27789751,0
0,1,0,0,1,1,1,31,174.658455,1,13,2.898020972,2.876062849,0
1,0,1,0,1,12,0,24,154.1584931,12,12,2.675527524,2.595592912,0
0,1,0,0,1,1,0,24,201.1207115,1,1,1.680949801,0.647004029,1
0,0,1,1,1,1,0,32,179.41162,1,13,1.422407768,1.262080969,0
0,0,0,0,1,1,0,32,18.63154455,1,3,2.001350574,2.003537294,0
0,1,0,0,1,1,0,32,91.41121349,1,2,2.535842921,2.634988826,0
1,1,1,1,0,6,0,32,262.9470605,5,3,2.28396645,2.34914121,0
0,1,0,1,1,1,0,24,149.5078917,1,1,0.429432586,0,1
1,0,1,1,1,6,0,29,174.3838598,6,11,3.448108193,3.39212543,0
1,1,0,0,1,1,1,28,181.5174008,1,4,4.611217108,4.531758262,0
0,1,1,1,1,1,1,32,21.16221294,1,2,2.305910413,2.393765757,0
1,1,1,1,0,6,0,29,36.66202082,6,3,2.445806964,2.433905452,0
0,1,0,0,1,1,0,28,273.3548916,1,3,1.06706576,0.673924167,1
1,1,1,1,1,12,0,31,182.2049023,12,2,1.083260921,1.307920493,0
1,1,1,1,0,12,0,27,3.520302781,11,7,2.453415276,2.380176814,0
1,1,1,1,1,6,1,35,77.62421209,6,1,3.0485585,3.152847422,0
0,1,0,0,1,1,1,33,222.1319915,1,2,3.794330647,3.734832996,0
0,1,1,1,1,12,0,24,89.59587308,12,4,0.745955802,0.794535666,0
1,0,0,0,1,1,0,31,113.5861441,1,0,1.038267626,0.799774757,1
0,1,1,0,1,12,1,28,205.069946,8,4,0.433211601,0.388118837,0
0,1,1,1,1,1,0,28,211.2664156,1,4,1.609320013,1.79945189,0
1,1,0,0,1,12,1,29,128.2233431,11,4,4.214829182,4.129182206,0
0,0,0,0,1,12,1,37,23.84070442,11,10,2.537114702,2.438549886,0
0,1,0,0,1,1,1,28,22.16623188,1,1,2.808648618,2.858602881,0
1,1,0,0,0,1,0,31,298.4186539,1,3,2.581299009,2.441502513,0
1,1,1,1,1,12,1,26,56.94788282,11,7,2.519172396,2.743306596,0
0,0,1,0,1,1,0,20,187.7354009,1,0,0.676933523,0.425057212,1
1,1,0,0,1,1,0,28,297.3990903,1,3,2.294379869,2.302113601,0
0,1,0,0,1,1,0,22,63.21932575,1,3,0.626369261,0,1
1,0,1,0,1,6,0,32,87.07834165,6,8,3.942865678,3.821841276,0
1,1,1,1,1,1,0,24,106.7019449,1,1,0.946996978,0.110469144,1
0,1,0,0,1,12,1,23,183.9752447,12,7,0.694041496,0.870280707,0
0,1,1,0,1,6,0,29,270.9020689,6,8,4.064084216,4.027448862,0
1,1,1,0,1,12,0,27,337.5880858,12,3,3.917562528,3.860355976,0
0,1,1,0,1,1,0,28,72.72120644,1,6,3.07685921,3.052676908,0
0,0,0,0,1,1,0,28,141.2200859,1,0,1.65441049,1.39582675,1
0,0,0,0,1,1,0,24,51.2520902,1,2,1.496060012,0.711246708,1
1,1,1,0,1,12,1,33,26.23323995,9,3,4.19745294,4.411932027,0
1,1,0,0,1,1,0,32,143.0848052,1,1,3.32047657,3.308101613,0
1,1,0,0,1,1,0,21,258.0575777,1,0,1.367080362,1.200516396,1
0,0,0,0,0,12,1,28,334.4485302,12,6,0.97863815,0.981516519,0
0,1,0,0,1,1,0,31,133.2095789,1,3,0,0,1
0,0,1,0,1,1,1,34,304.7950287,1,3,2.749003306,2.765648445,0
1,1,0,0,1,1,1,23,164.146386,1,0,1.393599156,0.784650517,1
0,1,1,1,1,1,1,33,165.8791623,1,5,1.166027628,1.170938873,0
1,1,1,1,1,1,0,26,237.177748,1,1,0.120713512,0,1
1,0,1,0,1,6,0,29,209.8051089,6,8,4.68155693,5.024720933,0
1,1,0,0,1,1,1,29,270.4350937,1,5,2.274504236,2.209162669,0
1,1,1,0,1,1,0,28,15.66460355,1,1,1.241190027,0.343707969,1
1,1,0,0,1,6,1,23,114.3164604,4,2,2.188799466,2.13333772,0
0,1,0,0,1,1,1,35,298.1988373,1,9,1.67607805,1.739380572,0
1,1,0,0,1,1,1,28,185.0321308,1,0,3.03092843,1.378518681,1
0,1,1,1,1,6,0,33,300.7862069,6,10,0.529307057,0.697211474,0
1,1,0,0,1,1,0,23,202.2588123,1,0,1.467965394,1.209859042,1
0,1,0,0,1,12,0,32,212.3810237,11,1,3.905591239,3.95565249,0
1,1,0,0,1,1,0,29,101.9893548,1,9,1.582774729,1.632239718,0
1,1,0,0,0,1,1,30,201.4511378,1,4,4.183281608,4.160929971,0
0,0,0,0,1,1,0,25,124.0276768,1,2,0.888560104,0.8634375,1
0,1,1,1,1,12,1,29,267.64889,12,10,2.357293755,2.387277168,0
1,1,0,0,1,12,1,27,68.80976188,5,5,3.735156467,3.721444765,0
0,1,1,1,1,12,0,29,10.07189622,12,6,1.942945521,2.030192605,0
1,0,0,0,1,1,0,28,147.9068611,1,1,1.639975022,0.971020163,1
1,1,0,1,1,6,1,30,140.5278326,6,6,2.341299549,2.24270716,0
1,1,1,1,1,6,0,32,190.14349,6,1,1.937417872,1.782190712,0
1,0,1,0,1,6,0,30,168.4735681,6,1,0.249468478,0.361645538,0
0,0,1,0,1,1,1,23,286.261909,1,1,1.846948208,1.672235368,1
0,0,1,0,1,12,0,31,185.9225457,12,1,1.54027618,1.583743069,0
1,1,0,0,1,12,0,33,205.2390267,12,1,3.342182347,3.266822217,0
1,1,0,0,1,1,0,31,128.917945,1,10,1.245283668,1.400429971,0
1,1,1,1,1,6,1,28,168.1653576,6,4,2.215539823,2.106049193,0
1,1,1,0,1,12,1,30,238.3626062,12,1,2.605038079,2.625267915,0
0,1,0,0,0,6,1,29,54.00444376,6,4,2.04880057,2.069028956,0
0,1,0,0,1,1,1,24,14.70776356,1,2,0.970943911,1.016061825,1
1,1,0,0,1,1,0,24,114.6762873,1,2,2.577359038,2.4916078,0
0,1,0,0,1,1,1,27,34.5485297,1,1,1.848625926,2.33408927,1
1,1,0,1,1,12,0,29,0.251605722,12,7,1.30414893,1.226057735,0
1,0,1,0,1,6,0,32,50.7032271,6,2,2.1725352,2.081109221,0
0,1,0,0,1,1,1,34,113.5085341,1,1,3.379174554,3.286455106,0
1,1,0,0,1,1,0,22,8.98696846,1,2,1.264489888,0.303495555,1
0,0,1,0,1,12,1,31,88.95602605,12,3,3.409635455,3.355526131,0
1,1,0,0,1,6,0,34,180.9639804,6,2,1.623768235,1.724063795,0
0,1,1,0,1,12,1,29,29.08594763,12,6,2.610660216,2.692600843,0
0,1,0,0,1,1,1,25,136.3851304,1,2,2.129486222,1.627633302,1
0,0,1,0,1,1,0,24,33.95706944,1,0,2.186045323,1.622728737,1
0,1,1,0,1,6,0,28,141.3582975,3,1,1.435358927,1.208547627,0
0,1,0,0,1,1,0,27,183.1866157,1,0,1.14508856,0.145971644,1
1,1,1,1,1,6,0,24,18.20439971,5,0,0,0,1
0,0,1,0,1,12,0,20,12.66836328,12,1,1.822603115,2.046784408,1
0,1,0,0,1,12,1,30,125.7781189,8,8,4.065696139,4.124446544,0
1,1,0,0,1,6,0,33,107.4769229,6,1,2.625494802,2.711323556,0
1,1,0,0,1,1,0,34,296.5848257,1,2,2.570223796,2.679630575,0
0,1,1,0,1,6,1,28,135.9239481,6,4,1.156013275,1.133760035,0
1,1,1,1,1,12,1,26,81.02467691,12,1,0.351517239,0,1
0,1,0,0,1,6,0,26,276.9727239,6,2,1.302345963,1.354336577,0
1,1,1,0,0,12,0,36,121.4047233,12,3,2.156024555,2.200048431,0
1,1,0,0,1,1,0,26,13.81803943,1,4,2.61737259,2.609531405,0
1,1,1,1,1,12,1,31,259.5281217,10,1,3.603432651,3.846915428,0
0,1,1,0,1,1,0,28,17.90082216,1,3,0.853508012,0.816267195,0
0,1,0,0,1,12,0,32,182.6722908,12,2,3.329786792,3.218414121,0
1,1,0,0,1,1,0,29,47.27710363,1,4,2.011581754,1.998764651,0
1,0,0,0,1,1,0,27,169.4381177,1,2,0.484865049,0.219394472,1
0,0,0,0,1,6,1,34,36.45223616,6,0,2.499141655,2.511934881,0
0,1,1,0,1,6,1,33,40.37335229,6,8,1.460942166,1.3737402,0
1,1,0,0,1,12,1,31,165.9762003,12,14,3.630721114,3.706808206,0
0,1,0,0,1,1,0,30,74.3443113,1,4,1.255768996,0.392842509,1
1,1,0,0,1,1,1,37,11.37876008,1,4,3.444001505,3.399410527,0
1,1,1,1,1,1,0,35,282.3984365,1,3,2.276138869,2.209727668,0
0,1,1,0,1,1,1,31,160.6150591,1,2,3.435170555,3.317687293,0
1,1,1,0,1,1,0,28,269.9964578,1,1,1.140808694,0.391991874,1
0,1,1,1,0,12,1,34,68.27358904,12,3,2.885936003,2.917379279,0
1,1,0,0,0,1,1,29,25.0305336,1,2,3.002852689,2.525159325,1
0,1,0,0,1,6,1,26,286.7590122,4,5,0.545467853,0.608415095,0
1,0,1,0,1,6,0,30,297.1898156,5,4,1.778190214,1.774899888,0
1,1,1,0,1,12,1,28,335.116551,11,3,2.320505375,2.463189473,0
1,1,0,0,0,1,0,28,107.8579835,1,10,1.346217389,1.313233823,0
0,1,0,0,1,1,1,26,172.2210792,1,8,0,0.012825016,0
1,1,1,0,1,1,0,34,8.698360222,1,1,1.777102015,1.671843956,0
1,0,1,1,1,1,0,30,291.7227163,1,1,1.775056385,2.066395316,1
0,1,0,0,1,12,1,24,44.03701822,11,5,3.428672529,3.469710664,0
1,1,0,0,1,1,0,31,69.47306473,1,1,0.567466706,0,1
1,1,1,1,1,12,0,29,167.5114835,11,9,1.766688334,1.789882232,0
1,1,1,0,1,12,0,29,242.3743921,10,17,1.783284273,2.000745468,0
1,1,1,1,1,6,0,21,134.6893094,6,1,1.982138711,2.720034699,1
0,1,0,1,1,1,0,31,195.2690628,1,5,1.740304809,1.834633043,0
0,1,0,0,1,1,1,28,188.1077021,1,1,1.285939637,0.605569816,1
0,1,1,0,1,6,0,31,246.4233721,6,3,2.124553282,2.096608284,0
1,1,0,0,1,1,0,31,256.058542,1,0,3.363503488,3.282305419,0
0,1,0,0,1,1,1,31,57.73976157,1,1,0.952613298,1.305268599,1
1,1,0,1,1,1,1,30,66.31132157,1,1,2.503144387,2.426164179,0
0,1,1,1,1,6,0,35,77.83612467,6,2,3.041948445,3.196275425,0
0,1,0,0,1,1,0,25,125.3820563,1,0,1.226202001,0.126718662,1
1,1,0,0,1,1,0,25,108.8296174,1,0,0.357428545,0.010515708,1
0,1,0,0,1,1,0,32,143.6707046,1,5,2.623186665,2.672760602,0
0,1,0,0,1,6,1,30,201.6226146,6,11,0.862082962,0.767686276,0
1,1,0,1,1,1,0,27,246.6936749,1,1,2.761998359,2.785730735,0
1,1,0,0,1,1,1,30,40.61909554,1,2,3.658174994,3.757525033,0
1,0,1,0,1,1,0,25,44.18723785,1,4,3.000335961,3.059641516,0
0,1,1,1,0,1,0,29,347.4766244,1,3,0,0.073531827,0
1,1,0,0,0,1,0,28,37.13388986,1,4,0.644667097,0.563017589,0
1,1,0,0,1,1,0,27,373.6966501,1,3,2.663754163,2.617758568,0
0,1,1,1,0,6,0,25,221.0165364,5,11,4.189935757,4.112302107,0
0,1,0,0,1,6,1,30,115.7639568,6,1,3.23806512,3.340597972,0
0,1,0,0,1,6,1,36,184.7275894,6,4,2.773186548,2.880728222,0
1,1,0,1,1,12,0,32,96.87782798,11,0,1.63551567,1.756627204,0
0,1,1,0,1,12,0,32,155.6903951,11,1,2.066605346,2.129990875,0
0,1,0,0,1,1,1,26,46.88164636,1,1,1.330586605,2.301628775,1
0,1,1,0,1,12,0,23,112.0657841,12,4,2.029896655,1.884602977,0
0,0,1,0,1,1,0,28,182.8335866,1,3,1.088788802,0.143124579,1
1,1,0,0,1,12,1,33,220.2483413,10,3,2.168651413,2.428455424,0
1,1,0,0,1,1,0,34,254.1477487,1,2,1.283749263,1.146942456,0
1,1,0,0,1,1,0,23,87.04726535,1,0,2.047669023,1.111466017,1
1,0,1,0,0,1,0,33,181.7210647,1,5,2.079161151,2.117721741,0
1,1,0,1,1,1,0,25,226.6170909,1,0,0.153070321,0,1
1,1,1,1,1,12,0,26,218.2067709,9,12,1.926475039,1.98287189,0
1,0,1,0,1,12,0,27,65.96071363,11,2,1.12046299,1.208663396,0
1,1,0,0,1,1,0,26,42.63163486,1,1,1.757167763,1.439634273,1
0,1,1,0,1,6,0,29,50.52061129,5,11,0.239958275,0.33409482,0
1,1,1,0,1,1,0,25,209.0099383,1,1,3.438155552,3.462561824,0
1,1,1,1,1,6,1,30,110.6071902,6,4,2.060786863,1.89919768,0
0,1,1,1,1,12,1,35,231.2514864,12,1,2.319839999,2.436290378,0
0,1,1,0,0,12,1,29,154.6626702,12,2,3.023671605,2.910868042,0
0,1,1,1,1,1,1,29,23.59773877,1,12,2.283308696,2.16762217,0
0,1,0,0,1,12,1,26,129.7520238,12,18,0.195129357,0.257294356,0
1,1,1,0,1,6,1,31,66.25946303,5,7,3.358980311,3.34664979,0
0,1,0,1,1,1,0,25,248.090345,1,4,0.564062057,0.482753308,0
1,0,1,0,1,1,1,27,72.61992364,1,2,0.518957966,0.839943992,1
0,1,0,0,0,1,0,34,88.65325999,1,5,0,0.150325964,0
1,1,1,1,1,6,1,31,30.38369963,6,6,1.06495925,1.052661802,0
0,1,0,0,1,6,1,28,87.07362078,6,3,1.692920116,1.634766448,0
0,1,1,1,1,6,0,36,165.1970973,6,2,2.747704377,2.91862717,0
0,1,1,1,1,6,0,31,225.1427386,5,4,1.941050037,2.08717485,0
0,1,1,1,0,12,1,27,215.280457,12,1,2.204014264,2.312174334,0
1,1,1,0,0,1,0,32,49.1145066,1,2,2.159024386,2.120619766,0
0,1,1,0,1,1,1,26,24.39244683,1,1,1.399084576,0.854328003,1
1,1,1,1,0,12,1,28,100.4059066,10,3,1.150819918,1.154683077,0
0,1,1,1,1,12,1,31,268.0974933,12,3,2.256585929,2.303706031,0
1,1,0,0,1,1,0,33,148.412274,1,4,3.680794076,3.673219146,0
0,1,0,0,1,6,0,33,44.28587573,6,8,2.66602815,2.654028204,0
0,1,0,0,1,1,0,29,172.7653228,1,1,1.432352189,0.800416055,1
1,0,0,0,1,1,0,31,59.98913705,1,2,1.28240748,1.334347292,0
0,1,1,1,1,12,1,32,189.5433812,12,9,2.392506022,2.465889002,0
1,1,0,0,1,1,1,28,36.21724357,1,0,1.849704104,0.951705398,1
0,0,0,0,1,1,0,27,180.3748298,1,0,0.94492796,0.421337439,1
0,1,0,0,1,1,1,25,137.0239223,1,6,2.249212004,2.189967453,0
0,1,1,1,1,6,0,31,190.4271571,6,4,1.204439789,1.073036823,0
0,1,0,0,1,1,1,41,310.4635781,1,1,0.324260129,0.42089546,0
0,1,0,0,1,1,0,34,121.2169388,1,1,1.723589919,1.659295675,0
1,1,1,1,1,12,0,27,341.5808309,12,4,1.840957998,1.790737382,0
1,1,0,0,1,1,1,26,258.0972448,1,8,3.730467379,3.907417873,0
0,1,1,0,0,1,0,25,252.7327712,1,0,1.016134328,0.475980588,1
1,1,0,0,1,1,0,27,3.650430259,1,13,3.310754157,3.441128641,0
1,1,0,0,1,1,0,31,62.45339393,1,2,3.371542483,3.345633263,0
0,1,0,0,0,1,1,26,143.5702967,1,0,1.506510103,0.084610595,1
0,1,1,1,1,12,0,30,166.6870421,12,1,3.512903456,3.389524731,0
1,1,0,0,1,1,1,34,5.268790191,1,6,2.888743759,2.896801317,0
1,1,0,1,1,1,0,27,92.62511216,1,0,1.858157612,1.498992933,1
1,1,1,1,1,6,0,26,172.1971527,6,2,1.754092055,1.852538009,0
1,1,1,1,1,6,0,27,15.56201613,4,17,2.778183115,2.711169814,0
0,1,0,0,1,1,1,28,56.97521476,1,0,0.776024709,0.71738576,1
1,1,1,0,1,12,0,26,273.9253401,12,3,3.480522381,3.525290792,0
1,1,0,0,1,6,0,31,188.4395472,5,6,3.072610332,3.115416943,0
1,1,1,1,1,1,0,25,6.287999824,1,1,0.740236861,0,1
1,1,1,0,1,1,0,29,42.40819239,1,2,2.989469252,3.03839225,0
1,1,0,0,1,1,0,31,115.3658216,1,3,1.823459378,0.455634177,1
0,1,0,0,1,12,0,30,202.1802489,12,0,0.467158493,0.50407005,0
1,1,0,0,1,1,1,22,118.5846217,1,0,0.459027906,0,1
1,1,1,0,1,1,0,21,68.02117463,1,2,0.046952968,0,1
0,1,0,0,0,1,0,27,130.1441307,1,2,3.174318421,3.141712253,1
1,1,1,1,1,6,0,30,13.31641427,6,3,3.012054114,2.996757511,0
1,1,1,1,0,12,1,34,232.1484484,10,9,1.330589033,1.273503155,0
1,1,1,1,1,1,1,25,162.04168,1,7,2.633648244,2.56193593,0
0,1,0,0,1,1,0,32,66.04857749,1,6,2.838850092,2.75479103,0
0,1,0,0,1,1,1,35,7.171343803,1,1,2.559017583,2.565310249,0
1,1,0,0,1,1,0,25,307.8122987,1,4,0,0,0
0,1,0,1,1,1,0,26,346.1678982,1,3,2.104624801,2.205214412,0
0,1,1,1,1,1,1,26,273.7341958,1,1,1.699101741,1.688979457,0
0,1,1,0,1,1,1,34,199.4422854,1,1,1.658014921,1.627600239,0
0,1,1,0,1,1,1,30,110.0116194,1,0,2.535526758,1.593552792,1
1,1,1,0,1,12,1,31,146.7114056,2,4,2.252804481,2.196827253,0
1,1,1,1,1,6,0,32,238.0494694,6,2,3.278631469,3.269060443,0
1,1,1,1,0,6,0,32,98.24856237,4,5,1.196708419,1.058206791,0
1,1,1,1,1,6,1,29,13.00248516,6,1,1.905048554,2.055966945,0
0,1,1,0,1,1,1,30,143.5075835,1,10,2.580203887,2.709470776,0
1,0,0,0,1,1,0,25,71.90100353,1,0,1.170860598,1.057753265,1
1,0,1,1,1,1,0,28,127.4494413,1,4,3.299561686,3.414495569,0
0,1,1,0,1,6,1,27,142.4690248,6,2,0.192680448,0.247814063,0
1,0,1,0,0,1,1,28,123.8975477,1,1,2.123418925,0.784803373,1
0,1,0,0,1,1,1,26,100.8184871,1,1,1.530983028,0.98693943,1
0,1,1,1,1,12,1,26,307.5685845,12,10,3.846318589,3.826217163,0
1,0,0,0,1,1,1,27,124.9998543,1,0,0.809036702,0.223253201,1
1,1,0,0,1,1,0,26,114.0927681,1,9,2.276565566,2.32314616,0
0,1,1,1,1,1,0,29,2.66501634,1,0,2.268732468,1.71970787,1
1,0,1,0,1,1,0,32,113.9033903,1,8,1.745207339,1.824691546,0
1,1,0,0,1,1,1,27,6.554918567,1,10,1.779188941,1.823168765,0
0,1,0,0,1,1,0,24,60.59699312,1,0,2.987903363,3.322064573,1
1,1,0,0,1,6,1,28,267.0360092,4,3,2.841408387,2.934511466,0
1,1,1,0,1,6,0,30,120.9073526,6,2,2.316932702,2.41011695,0
1,1,0,0,1,1,0,27,185.2437236,1,2,0.844541252,0.877367251,0
1,1,0,0,1,1,1,31,225.7449061,1,4,1.562963725,1.52421905,0
0,0,1,0,1,6,0,29,30.37950826,6,4,1.023184327,0,1
1,1,1,0,1,1,0,27,40.30836106,1,3,2.107137718,2.208086863,1
0,1,1,1,1,1,1,29,7.059150997,1,2,1.00179957,0.565135521,1
1,1,0,0,1,6,1,32,104.2373482,5,3,1.327092689,1.236493107,0
0,0,0,0,1,6,0,34,198.1834664,6,3,1.126279018,1.194387801,0
1,1,0,0,1,12,0,29,132.6714364,10,2,1.077489255,0.525195783,1
0,1,1,0,1,12,1,27,186.7879654,11,4,2.280254714,2.294090471,0
0,0,0,0,1,6,1,25,85.09113251,6,4,0.125255614,0.230022468,0
1,1,1,1,1,12,0,32,143.5851067,8,5,0.629895544,0.682815684,0
1,1,1,1,0,1,0,32,212.0862907,1,4,3.261428609,3.148148367,0
1,1,0,0,1,1,0,27,58.17263035,1,4,2.413091338,2.016248012,1
1,1,1,1,1,1,0,25,33.75531555,1,1,1.618308021,0.912536042,1
0,1,0,0,1,6,1,28,203.3673296,6,7,1.839799348,1.807860746,0
0,1,0,1,1,1,1,33,3.214818581,1,4,1.557956445,1.47075491,0
0,1,1,0,1,1,0,29,136.0389669,1,0,0.805900224,0.546470003,1
1,1,0,1,1,12,1,31,375.0253724,9,3,2.521379482,2.534816235,0
0,1,1,0,1,6,0,31,390.4789972,5,2,2.337963865,2.342146255,0
1,0,1,0,1,1,0,25,83.72782796,1,0,1.963835621,1.469899397,1
0,1,1,0,0,1,1,28,120.5557485,1,6,0,0.081692857,0
0,1,0,1,1,1,0,28,15.90844521,1,11,2.641536594,2.717169995,0
0,0,0,0,1,1,0,26,38.57030466,1,0,2.899156754,2.931732856,1
0,1,1,1,1,1,1,26,135.860128,1,6,1.675293321,1.697526475,0
1,1,0,0,1,1,0,28,210.8019337,1,0,2.015696185,1.372403639,1
1,0,1,0,1,1,0,28,111.8387155,1,0,0.451491449,1.042502902,1
1,1,1,1,1,6,1,29,155.2224389,6,5,0.827046686,0.809408615,0
1,1,1,0,1,1,0,32,185.0104266,1,7,2.995296208,2.946472147,0
0,1,0,0,0,6,1,31,4.217935927,6,2,1.269521794,1.282366787,0
0,1,1,0,1,1,1,32,287.6486685,1,12,2.441094489,2.471258875,0
0,1,1,0,1,12,1,27,211.9926092,12,2,1.231332875,1.336700386,0
0,1,1,0,1,1,1,33,163.0802758,1,1,2.558119157,2.48768257,0
1,1,1,1,1,12,1,27,150.7021034,12,7,3.501295794,3.372430875,0
1,1,1,0,1,1,0,36,198.0669306,1,1,1.238724451,1.155294808,0
1,1,0,0,1,12,0,32,88.49456198,12,2,2.426444065,2.201557558,0
1,1,1,0,1,6,0,26,275.5073696,6,1,1.699648788,2.03053537,1
0,1,1,1,1,1,1,33,243.2982151,1,3,3.504920152,3.712445119,0
1,1,0,0,1,1,0,32,0.428233409,1,1,1.362646853,1.35391173,0
1,1,0,0,1,6,1,27,246.8557586,6,8,3.047970231,2.984593142,0
0,1,1,1,1,1,1,31,176.5895306,1,4,1.418184381,1.363470417,0
0,1,1,0,1,6,0,31,54.85225682,6,5,0.883884951,0.776810643,0
1,1,1,1,1,12,0,36,22.64425341,8,5,2.405833865,2.376182531,0
1,1,0,0,1,1,0,29,194.9826874,1,5,1.546642156,1.53422714,0
0,1,0,0,1,1,0,27,335.6303986,1,14,1.510774041,1.656258845,0
0,1,0,0,1,1,0,23,73.41221918,1,2,0.675793394,0,1
1,0,1,0,1,1,0,32,193.5790002,1,0,1.488580948,0.028390909,1
0,0,0,0,1,1,1,30,204.7574637,1,4,1.424516486,1.474956033,0
0,1,0,0,1,1,1,29,141.8670347,1,3,1.075681109,1.978229561,1
1,1,0,0,1,1,1,26,236.8140911,1,6,0,0.042739725,0
0,1,1,1,0,12,0,32,243.3534972,12,10,2.882117645,2.924053936,0
1,1,0,0,0,12,0,29,237.6850905,12,2,0.63147676,0.746104668,0
0,1,0,0,1,12,0,31,118.7778989,12,3,2.481081491,2.420426941,0
0,1,0,0,1,1,0,27,288.8725997,1,5,0.574532636,0.68539546,0
1,1,0,1,1,6,1,30,218.9445622,5,2,1.078408964,1.130023129,0
1,1,0,1,1,1,0,24,35.66412536,1,0,1.551621517,1.011328515,1
1,1,1,0,1,6,1,24,115.6857479,6,1,2.611796708,1.276030435,1
1,1,1,1,1,12,1,33,259.6380197,12,13,1.240926945,1.310341495,0
0,0,0,0,1,6,0,29,47.92906409,6,2,2.379276012,2.335659533,0
0,1,1,0,1,6,0,28,137.7438004,6,2,1.240470857,1.38392392,0
0,1,0,0,1,1,0,26,64.70358543,1,0,1.188054553,0.760706927,1
1,0,0,0,1,6,0,30,143.3678406,6,0,2.856148627,1.44529775,1
0,1,0,0,1,12,0,28,141.332151,12,1,2.473969962,2.361603406,0
1,0,1,0,1,1,0,33,178.173191,1,4,1.602825504,0.621811526,1
0,1,0,0,1,12,0,37,133.450411,12,3,2.130939856,2.010454926,0
0,1,1,1,1,6,0,30,108.1633244,6,2,2.572864314,2.481223519,0
0,1,1,0,1,1,0,31,69.83447398,1,3,1.649349439,1.745266317,0
1,1,1,0,1,1,0,23,19.26649294,1,1,2.046636829,2.134821242,1
0,1,0,0,1,1,0,25,236.0375437,1,2,1.708935825,0.543471014,1
1,1,0,0,1,1,0,31,65.95244824,1,11,1.252653183,1.431993873,0
